text,id,time,labels,label_2,label_3,label
"The scam being on the of 3rd world , nonentity that ' s vaccine is the result by the corrupt cabal running the country - no wonder Mendacious was laughing on this morning .",1336350466997968900,2020-12-08 16:42:34+00:00,political,,,7
"They still are .. look at the poster . It just failing . Thats why they had to STEAL the . 2 adverse , up trial , animal trial and also too",1336353245724217345,2020-12-08 16:53:36+00:00,side-effect,rushed,,10
""" are made of messenger ( ) and are to be kept frozen at negative 70 ."" is this the temp that and are frozen ? this is GENETIC MATERIAL to program",1336355836864684034,2020-12-08 17:03:54+00:00,ingredients,,,3
There ’ t been enough time to assess long term effects . will monitor test for another two . Go figure . And they expect people to take the vaccine .,1336358695484207110,2020-12-08 17:15:16+00:00,ineffective,,,2
"cant believe you , . how did your vaccine up so badly it ended up shortening a person ' s life by about 404",1336362252291592192,2020-12-08 17:29:24+00:00,side-effect,,,10
- no forced for COVID19 . Not enough research for safety . vaccine ? Permanent infertility to woman of child bearing .,1336367218372829184,2020-12-08 17:49:08+00:00,mandatory,rushed,side-effect,4
I ’ m not against the Covid vaccine at all but it ’ s a bit strange that our government a legal indemnity which them from being by should anything happen down the line 😅,1336382347025985542,2020-12-08 18:49:14+00:00,side-effect,,,10
"To be quite honest , YES . I have the rest of my life , around 35 - 50 on average to live with a potentially life and vaccine injury . The average covid death age is 82 . 5 . Average life expectancy is 79 - 81 . They are incredibly selfish if they expect it .",1336383469438513154,2020-12-08 18:53:42+00:00,side-effect,,,10
BREAKING I was about that Covid 19 for and here is the proof why . NO by that ' s vaccine at least 2 according to Drug,1336387068797267969,2020-12-08 19:08:00+00:00,side-effect,,,10
"They also want to have a vaccine for covid that ' t been tested or efficacy for , but notice , no same requirement for . It ' s be a heck of a battle on all to return to some semblance of normal .",1336396335373639680,2020-12-08 19:44:50+00:00,rushed,,,9
"This vaccine is a farce , it ’ s storage are extreme to ensure efficacy without the appropriate infrastructure to distribute and administer it it ’ s a huge waste of our . At best we can expect less than 50 % efficacy from ’ s vaccine -",1336397084891652097,2020-12-08 19:47:48+00:00,ineffective,,,2
several people have already after taking the vaccine according to by the way ....,1336397980748959752,2020-12-08 19:51:22+00:00,side-effect,,,10
"WE DON ' T WANT . Three , u data , viral vector "" likely vector infection of nerve tissue or T cell sensitization to - infection there """,1336398817957085184,2020-12-08 19:54:41+00:00,side-effect,,,10
"difference between a vaccine that 95 % efficacy and one that 65 % efficacy is that the first one works seven times as well as the second . No doubt because the government heavily in the one , that ' s what we ' all get ( except probably rich people )",1336402612590088193,2020-12-08 20:09:46+00:00,ineffective,,,2
Jordan this vaccine female infertility just as it was designed to do . Time for you to protect your .,1336428806454693888,2020-12-08 21:53:51+00:00,side-effect,,,10
"manny At least 2 people already from the vaccine , I don ' t think you want that , or do you ?",1336430019912986631,2020-12-08 21:58:41+00:00,side-effect,,,10
"Fraud and idiocy discovered at . Chief Investigator of the - Vaccine Trial "" professor "" Pollard that the lower dose was magically more effective ("" 90 %- effective ""). It turns out that in the "" 90 %- effective "" group nobody was older than 55 .",1336431199179464705,2020-12-08 22:03:22+00:00,pharma,,,6
"Measles 207 , 500 in 2019 ( WHO estimate ) - yet your can go to school ( or anywhere ) without a vaccination . to take away your if you refuse a rushed Covid vaccine 😮 That ' s insane and probably illegal .",1336451052946636801,2020-12-08 23:22:15+00:00,unnecessary,rushed,mandatory,11
"I will take the vaccine if it ever down to like me , but only if it ' s or , not . They are not made the same , and I think is inferior in safety and efficacy .",1336471328493342720,2020-12-09 00:42:49+00:00,ineffective,pharma,,2
"vaccine had two people die in Brazil , one after the first shot and one after the second shot . There have been 4 people develop Bell ' s palsy in from vaccine . You go ahead , I wait for the second batch , if it even to a second batch .",1336474347226140673,2020-12-09 00:54:49+00:00,side-effect,,,10
"Just to be clear the vaccine on a “ rolling review ” basis , I think you know this very well , but you still spin this as definitive approval ? 28 - 56 day safety data are simply not enough . This only keen on a “ win ” and vaccine",1336474467795603458,2020-12-09 00:55:18+00:00,rushed,political,pharma,9
"V . funny , but on a technical note , do NOT ANY ' immunity ' to anyone . ☠️ Covid 19 are palliative , NOT a ' cure ', nor do they prevent or stop transmission or infection / reinfection Covid 19 is a virus & ; those virus - CANNOT be against",1336478523045912579,2020-12-09 01:11:25+00:00,ineffective,,,2
""" Six people in ’ s late - stage trial of the COVID - 19 vaccine , the US Food and Drug Administration revealed just after the first country in the world to roll out the vaccine ."" : "" You ' be dead and you ' be happy """,1336481772985446400,2020-12-09 01:24:19+00:00,side-effect,,,10
There ' s already 6 Confirmed directly linked to vaccine .,1336495916728119303,2020-12-09 02:20:32+00:00,side-effect,,,10
Before taking the Covid vaccine listen to this researcher,1336497406314225667,2020-12-09 02:26:27+00:00,none,,,5
"Health care the first to take the Vaccine ? I want to see this from far away . They the Covid 19 Game . Now , they will have to step in the front line and take the . The Virus haven ' t been isolated yet . It ' t Exist . Covid is fake . Pneumonia",1336504770287296512,2020-12-09 02:55:42+00:00,unnecessary,conspiracy,side-effect,11
Definitely trying to save face now . Have you seen the latest about ’ s vaccine and Bell ’ s Palsy ? Just another vaccine coincidence .,1336509029095415809,2020-12-09 03:12:38+00:00,side-effect,,,10
"b e I ' t with you . I agree with you . I ' m NOT getting a COVID vaccine -- I don ' t care how many times they "" mandate "" it .",1336511905163304960,2020-12-09 03:24:04+00:00,unnecessary,mandatory,,11
"The / vaccine only a 70 . 4 % effective rate with two that have an over 90 % effective rate . I ' d like to know if I ' m getting the less effective vaccine , ' t you ?",1336523715220127745,2020-12-09 04:10:59+00:00,side-effect,,,10
In the the carry on the elderly with a and Covid Vaccine Tech ! - THIS NEED TO STOP,1336524628974505986,2020-12-09 04:14:37+00:00,ingredients,,,3
"Yes , 4 people did die after getting the Vaccine . 1 got , 1 from blunt drama , 1 in car cash and 1 from a fungal lung infection .",1336532062405201920,2020-12-09 04:44:09+00:00,side-effect,,,10
"and are a new version of the covid - 19 vaccine , First version is not out , second is on way , something is not right",1336536639150071808,2020-12-09 05:02:21+00:00,ineffective,,,2
In the to the by . In the vaccine arm 2 and 8 adverse .,1336537698601848832,2020-12-09 05:06:33+00:00,side-effect,,,10
"That ' s because it is false . They have 600M coming from six , to avoid the single - point - of - failure error that the had in . Of course , if you read more about the of that vaccine , you ' understand to be VERY skeptical of it .",1336546639918620673,2020-12-09 05:42:05+00:00,pharma,,,6
to start testing its COVID - 19 vaccine on – are really their serve as guinea ? via,1336553949730664454,2020-12-09 06:11:08+00:00,rushed,,,9
I have no over safety . I just don ' t believe the vaccine the degree of protection I need to get back to some sort of normality by Easter . Can you reassure me ? It ' s an important question .,1336566274760044546,2020-12-09 07:00:06+00:00,ineffective,,,2
I fear ' s self back at being the first country to give the vaccine could have serious . 2 In COVID Vaccine Trial Have,1336585792555245569,2020-12-09 08:17:40+00:00,side-effect,,,10
Yet they can approve the vaccine without any peer data !,1336607520929026049,2020-12-09 09:44:00+00:00,rushed,,,9
Am I the only one worried that ’ s own label : It is unknown whether COVID - 19 Vaccine BNT162b2 an impact on fertility Animal reproductive toxicity have not been No drug interaction have been . And only 2 safety data ?,1336610671761485824,2020-12-09 09:56:31+00:00,side-effect,rushed,,10
2 people that had the Covid vaccine yesterday have had allergic . It ’ s now being said anyone with ’ t receive it . Yep I thought as much .,1336612469888995333,2020-12-09 10:03:40+00:00,side-effect,,,10
who endless out of court for silly of money for army people without their consent without the parent ' s consent and our government is us to take a back seat from someone like this this I suggest you people get your ass into,1336613418850267136,2020-12-09 10:07:26+00:00,pharma,political,,6
"COVID is ! Regardless if you live in or not , the sheep ’ s will be getting them I know that for sure",1336621751753699329,2020-12-09 10:40:33+00:00,none,,,5
So there we have it first people ( less than 24hrs after fanfare launch of ) taken allergic reaction assured us was perfectly safe & ; no 🤔 not to take If u suffer 🤧! .,1336622244437618690,2020-12-09 10:42:30+00:00,side-effect,,,10
"This is the tip of a massive toxic iceberg . This is a massive experiment on the public and the should have informed them on that fact . on the Vaccine were originally due to conclude in 2023 , and only then would we have the vital DATA .",1336622316990685187,2020-12-09 10:42:48+00:00,rushed,,,9
wow ... Four who got ' s vaccine Bell ' s palsy,1336624422506074114,2020-12-09 10:51:10+00:00,side-effect,,,10
"... and "" said the vaccine was "" well "" during the with "" no serious safety "".!! but confirmed 2 ...",1336626615200215040,2020-12-09 10:59:53+00:00,side-effect,,,10
First specific safety of / vaccine too .,1336634095422468098,2020-12-09 11:29:36+00:00,side-effect,,,10
I WON ' T EITHER . BECAUSE FOR 1 THE VACCINE SHOT THE COVID - 19 IN IT,1336635120946728960,2020-12-09 11:33:40+00:00,ingredients,,,3
