text,id,time,labels,label_2,label_3,label
I of about 6 from people who took that vaccine and they keep say that is not connected to the .. yeah,1353753866513354756,2021-01-25 17:17:27+00:00,side-effect,,,10
Jay What I suspect : those given booster later than 21 days will have less vaccine efficacy and need a 3rd shot . But first people are going to get overconfident and sick . Then people will say the vaccine ' t work . Meanwhile and for any with vaccine,1353770204937949184,2021-01-25 18:22:23+00:00,ineffective,,,2
Yeah sure and agree . The vaccine is not good . was only able to make propaganda . What a shame,1353855288277946368,2021-01-26 00:00:28+00:00,country,,,1
"Why would anyone take an experimental vaccine with such high survival , crazy !",1353866291145175041,2021-01-26 00:44:12+00:00,rushed,,,9
"about 53 since got the . One thing is clear , since the thing was , Covid , until then only a dozen , suddenly",1354015087560957954,2021-01-26 10:35:27+00:00,side-effect,,,10
Widow her healthy 56 year - old husband from ’ s vaccine,1354110801699872769,2021-01-26 16:55:47+00:00,side-effect,,,10
If they ' re so safe then why do the pharmaceutical have in place that them from being in the event the vaccine ' t work as . It that United is setting themselves up for potential employee in the future . Not smart .,1354155004798631937,2021-01-26 19:51:26+00:00,ineffective,,,2
WHO pregnant NOT to take Covid - 19 vaccine,1354156362167705603,2021-01-26 19:56:50+00:00,none,,,5
Why are they so many vaccine ? There are not going to be enough people willingly taking it .,1354201569940672513,2021-01-26 22:56:28+00:00,none,,,5
This side effect of vaccine was not told to the general public,1354350858150895618,2021-01-27 08:49:41+00:00,side-effect,,,10
"tax Yes , but we don ' t lock the country down for flu do we . I ' m led to believe the ' R ' rate is a significant factor in us being in , if you can still transmit it post vaccination , how will that change ?",1354386927605207042,2021-01-27 11:13:01+00:00,ineffective,,,2
"Discuss . If you ' re & ; 40 , healthy and have no or that may put you at extra risk , you DO NOT need a vaccine for covid19 . If you ' had covid , you DO NOT need this vaccine . + 99 . 9 % natural recovery rate for those under 40y . o .",1354391375224168448,2021-01-27 11:30:41+00:00,unnecessary,,,11
"Think Three Times Before Taking the Covid Vaccine Professor , a world - renowned expert is under attack from her own university for the in the Covid vaccine . In other , another case of “ shut up !” Apparently , the vaccine cannot stand examination .",1354435321509912579,2021-01-27 14:25:19+00:00,side-effect,,,10
"All that rubbing for a placebo what do you get with the real thing ? in are investigating the of 23 elderly who had received the / vaccine , looking into the possibility of adverse to the shot .",1354442607456366597,2021-01-27 14:54:16+00:00,side-effect,,,10
"Correct mate , all these conspiracy who just blindly line up for a vaccine for a virus with over a 99 % survival rate . with there on while there is no data to prove they do anything . Quite the opposite in fact . Crazy",1354487882195611648,2021-01-27 17:54:10+00:00,unnecessary,,,11
"Please get this vaccine out , selfish I know but my wife is on her second battle of cancer in and we are not going to try to 1st shot knowing we can ' t b a 2nd shot . Also , the pic like a Album cover ... where ' s ?",1354512912564547585,2021-01-27 19:33:38+00:00,none,,,5
If you can bottle that optimism up mate sod the vaccine you ’ make bloody millions 👍,1354521361025216514,2021-01-27 20:07:12+00:00,none,,,5
"Nope ! that are here legally will avoid the vaccine owing to the risk it , you ' re right at the front we ' use you as lab rat",1354566144267595777,2021-01-27 23:05:10+00:00,side-effect,,,10
Evil man . We will not be the if we have vaccine or restriction to those who haven ' t had a vaccine . We will be Soviet Russia . No way am I being led by authoritarian scum .,1354569315954135042,2021-01-27 23:17:46+00:00,mandatory,,,4
". , just bring in bad news .... need to confirm about the 100 millions ... like the 10 millions of sugar will produce in 1970 . Same speech no ... come tell us something good .... I am 70 and can ' t get my vaccine yet ..",1354601013316096002,2021-01-28 01:23:43+00:00,political,,,7
You might want to look into it a little more . It ' s barely even a vaccine but vaccine technology that not been tested long - term and may worsen infection through pathogenic priming . And could cause disease and ' t stop transmission .,1354638874362826752,2021-01-28 03:54:10+00:00,rushed,,,9
"The won ' t end if we all get , Patel basically confirmed that on , the vaccine not been tested properly , myself and who don ' t want it forced upon us will have to take our",1354780396408471552,2021-01-28 13:16:31+00:00,rushed,,,9
It ’ s almost comical how the 📺 got some of y ’ all to believe I ’ m 🙄 Remember what you said you ' d ... The Code that The Voluntary consent of the human subject is ABSOLUTELY ESSENTIAL ! to,1354819455012851713,2021-01-28 15:51:44+00:00,mandatory,,,4
"They have set this up that nothing will ever be up properly again ..... new , vaccine ' t stop spread , keep distance and . now saying you can ' t come on site without a test ..... this will not end !",1354819682293833732,2021-01-28 15:52:38+00:00,ineffective,,,2
It ’ s only 33 % effective you absolute fool ! I can tell you really care about your mum 😂. At least she ’ s the vaccine - the real vaccine !!!,1354828573241200641,2021-01-28 16:27:58+00:00,ineffective,,,2
It is both a reasonable caution and a insurance protection . Nobody really what the might be . I don ’ t believe anybody carried full - term after the vaccine .,1354841702737960962,2021-01-28 17:20:08+00:00,side-effect,,,10
Petal the with the EU . rushed the vaccine approval for political .,1354856430705266692,2021-01-28 18:18:39+00:00,rushed,political,,9
If the threat was real and significant and the vaccine was safe and effective then surely ' t require any encouragement ! 🤷‍♂️,1354874637692370961,2021-01-28 19:31:00+00:00,side-effect,unnecessary,,10
"The , . Stop with so you can say ' look at us '. That will come back to bite you with the vaccine . You ' have vulnerable with a 2nd dose , who then become ill because they believe they are when they may not be .",1354963927461978113,2021-01-29 01:25:48+00:00,side-effect,ineffective,,10
I don ' t want my to get until we have more data on their long term health effects . Think people .,1354994313902645249,2021-01-29 03:26:33+00:00,unnecessary,rushed,,11
"worker 4 days after second vaccine , death under investigation | News |",1355049273021374465,2021-01-29 07:04:56+00:00,side-effect,,,10
"COVID Vaccine : "" People Better Off Catching Virus And !"" - The True Reporter",1355072682446843908,2021-01-29 08:37:58+00:00,unnecessary,,,11
"In 216 Full disclosure - I had on from this discussion , but since you won ' t let it go , have a great weekend people who don ' t want the vaccine ! Still a hard pass for me !",1355122211271663618,2021-01-29 11:54:46+00:00,none,,,5
Oh I was speaking about in general . But yeah the Covid are 2 . Yeah definitely for sure . I fear that our government will suggest and matching vaccine . They are vaccinate all over 50s by like,1355149163567185921,2021-01-29 13:41:52+00:00,mandatory,,,4
You are right Rose . My Dad got the vaccine and I am certain Bill is his every move . He even speaking totally out of the blue . Dark at work . 🤡🤡🤡,1355159949089918976,2021-01-29 14:24:44+00:00,side-effect,conspiracy,,10
"A company whose baby powder cancer , you the Covid19 vaccine .",1355169886092341249,2021-01-29 15:04:13+00:00,pharma,,,6
"Can somebody put the Millions of over 65s who ’ been with the Vaccine at ease , by showing the Data German say vaccine ' t be given to over 65s C4news",1355189530953994250,2021-01-29 16:22:17+00:00,rushed,,,9
How is it a vaccine when it ' s just a hair better than a coin flip ?,1355190672245071876,2021-01-29 16:26:49+00:00,ineffective,,,2
"health care worker after 2nd COVID - 19 vaccine shot ; official cause of death pending ( this , this me so sad )! All matter . This should never happen . Period !!!",1355212951528108032,2021-01-29 17:55:20+00:00,side-effect,,,10
You can stand up and protect it but god gave us free will . Anti vaccine and pro choice want the same freedom . If we could set aside our religious ; we would accomplish more .,1355215073308979203,2021-01-29 18:03:46+00:00,mandatory,,,4
66 % effective vaccine is like wearing the mask below your nose .,1355217635248496641,2021-01-29 18:13:57+00:00,ineffective,,,2
A BILL DOCUMENTARY BEEN 💰🤢🤮💉 this took off this doc 🤧🤧 don ’ t take that vaccine Yo .,1355231652457267202,2021-01-29 19:09:39+00:00,pharma,,,6
I am not taking that shady and vaccine . 66 % effective rate is way too low . Waiting for the vaccine .,1355241427836530690,2021-01-29 19:48:30+00:00,ineffective,,,2
"have backed out It ' s because millions of cold , flu , pneumonia ..... break down your immune system Covid recovery 99 . 97 %",1355248814114938881,2021-01-29 20:17:51+00:00,unnecessary,ineffective,,11
The vaccine process was designed to fast to be effective & ; they medical are just making up to cover their rear in the of not getting for the these are causing people . No one should be exposed to these of by .,1355268591977984000,2021-01-29 21:36:26+00:00,side-effect,rushed,,10
That ' s absolute garbage . I want to be but will refuse this one,1355295211690348546,2021-01-29 23:22:13+00:00,none,,,5
Except multiple have said that the vaccine never went through the full testing procedure because the was under pressure and rushed it out ahead of schedule .,1355336421989634049,2021-01-30 02:05:58+00:00,rushed,,,9
The vaccine are becoming a school of piranha fish . Why is the that have less than 65 % effectiveness ?,1355346390784892930,2021-01-30 02:45:35+00:00,ineffective,,,2
"... why did you get a vaccine ? You ’ t elderly , a teacher or immune . Oh yeah , money right ?",1355347772774309890,2021-01-30 02:51:04+00:00,pharma,,,6
"Thought exactly the same on the announcement - on principle I won ’ t be taking the J & ; J vaccine , that ’ s for certain ...",1355455214233464833,2021-01-30 09:58:00+00:00,none,,,5
And yet the vaccine is the promise of return to normality so if that ' t work where does that leave us ? Hence the question when will these end if ever ? Once this government are making easy money they won ' t let it go !!,1355470034617982978,2021-01-30 10:56:54+00:00,mandatory,,,4
"No , anyone take a Vaccine is an idiot i mean there is so many side effects",1355476562158694402,2021-01-30 11:22:50+00:00,side-effect,,,10
"I think they ' already been repeated . The government only had one strategy - the vaccine . Care home have been collateral damage in the pursuit of pharmaceutical . Out this mess must come a major reform of adult care provision across the "" "" world .",1355502203801317380,2021-01-30 13:04:44+00:00,political,,,7
